h3_cell,violation_count,unique_vehicles,unique_devices,unique_days,mean_severity,peak_hour_count,mean_vehicle_severity,dominant_vehicle,dominant_violation,lat,lon,police_station,has_junction_pct,road_type,lanes,road_capacity,peak_ratio,violations_per_device,has_stdbscan_cluster,gi_z_score,gi_p_value,gi_hotspot,gi_coldspot,lisa_i,lisa_p,lisa_q,lisa_label,lisa_significant,lisa_hh,hotspot_status,hotspot_confidence,mean_dwell,median_dwell,dwell_samples,chronic_offender_count,max_days_seen,lambda_raw,lambda_normalized,mu,expected_n,bpr_delay_min_per_km,cis_violation_density,cis_vehicle_severity,cis_queueing_delay,road_impact_raw,cis_road_capacity_impact,cis_temporal_persistence,cis_peak_hour_ratio,CIS,rank,sensitivity_note,location_name,peak_description,predicted_risk,risk_category,trend_direction,predicted_violations_next_week,priority_score,recommended_shift,peak_hour
8961892db43ffff,29,29,2,11,1.1038562155703888,1,2.396551724137931,CAR,WRONG PARKING,13.121613617241378,77.62213975517241,Yelahanka,0.0,collector,2.0,2400.0,0.0344827586206896,14.5,True,0.3426523868484341,0.145,False,False,0.1888215395759442,0.135,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0080059262258499,0.0040029631129249,0.6057786546239967,0.0066079632921526,0.0727955048512338,0.0859872611464968,0.2793103448275862,0.2514341530788456,7.25,0.0888888888888888,0.0666666666666666,0.0344827586206896,15.109399072997952,900,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-43ffff,Distributed throughout the day,10.576579351098566,MINIMAL,FALLING,0,1.5980575824297796,night_shift,4:00
8961892db4fffff,16,15,1,6,1.1978873183844627,0,2.84375,LGV,WRONG PARKING,13.1214137375,77.61933660625,Yelahanka,0.0,collector,2.0,2400.0,0.0,16.0,True,0.4431961919367543,0.119,False,False,0.2959063677453069,0.106,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0044170627452965,0.0044170627452965,0.6057786546239967,0.0072915457016856,0.0730343731799574,0.0955414012738853,0.36875,0.2546339325421073,8.0,0.0984126984126984,0.0333333333333333,0.0,16.66573749221309,743,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-4fffff,Distributed throughout the day,11.666016244549162,MINIMAL,FALLING,0,1.9442276431154992,night_shift,3:00
8961892db5bffff,16,16,1,5,1.01372775156892,0,2.4375,CAR,WRONG PARKING,13.12178891875,77.62461675,Yelahanka,0.0,collector,2.0,2400.0,0.0,16.0,True,0.2373627352514024,0.182,False,False,0.1583931781771898,0.185,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0044170627452965,0.0044170627452965,0.6057786546239967,0.0072915457016856,0.07288982427335,0.0955414012738853,0.2875,0.2526976163076747,8.0,0.0984126984126984,0.0266666666666666,0.0,14.93534450085777,924,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-5bffff,Distributed throughout the day,14.93534450085777,MINIMAL,STABLE,2,2.2306451535930245,night_shift,3:00
8961892db63ffff,34,34,3,11,1.137696411331131,1,2.573529411764706,MAXI-CAB,WRONG PARKING,13.121548538235295,77.6139879882353,Yelahanka,0.0,collector,2.0,2400.0,0.0294117647058823,11.333333333333334,False,0.488391489497167,0.102,False,False,0.1489816366504957,0.095,1,HH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0093862583337551,0.0031287527779183,0.6057786546239967,0.0051648448720273,0.0726718267633579,0.0658174097664543,0.3147058823529412,0.2497774135363726,5.666666666666667,0.0687830687830688,0.0666666666666666,0.0294117647058823,14.927631507419155,925,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-63ffff,Distributed throughout the day,19.405920959644902,MINIMAL,RISING,4,2.8968443714768104,night_shift,3:00
8961892db67ffff,40,39,2,10,1.1736102282731418,1,2.8,MAXI-CAB,WRONG PARKING,13.119938955,77.61009017500001,Yelahanka,0.0,collector,2.0,2400.0,0.025,20.0,True,0.2829015817761734,0.167,False,False,0.2765935506512051,0.164,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0110426568632412,0.0055213284316206,0.6057786546239967,0.009114432127107,0.0732686330251009,0.1210191082802547,0.36,0.2577719787015228,10.0,0.1238095238095238,0.06,0.025,18.088060138179685,633,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-67ffff,Distributed throughout the day,12.661642096725778,MINIMAL,FALLING,0,2.290245436936834,night_shift,3:00
8961892db6fffff,57,56,6,22,1.0760312251051978,9,2.5701754385964914,MAXI-CAB,WRONG PARKING,13.122032584210528,77.61111627543859,Yelahanka,0.0,collector,2.0,2400.0,0.1578947368421052,9.5,True,0.3700224928506451,0.133,False,False,0.060124233191953,0.123,1,HH,False,False,EMERGING,0.3,102.0,102.0,1.0,0.0,,0.0157357860301188,0.0026226310050198,0.5882352941176471,0.0044584727085336,0.0725829012825989,0.054140127388535,0.3140350877192983,0.2485862052727497,4.75,0.0571428571428571,0.14,0.1578947368421052,16.442019270118248,766,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-6fffff,Distributed throughout the day,21.374625051153725,LOW,RISING,8,3.5144199698262177,night_shift,3:00
8961892db7bffff,35,33,2,10,0.9189925538473466,1,2.1142857142857143,CAR,WRONG PARKING,13.1211805,77.6172795,Yelahanka,0.0,collector,2.0,2400.0,0.0285714285714285,17.5,True,0.4286726836021862,0.122,False,False,0.3361357082184338,0.11,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,1.0,3.0,0.0096623247553361,0.004831162377668,0.6057786546239967,0.0079751281112186,0.0728454196460557,0.1050955414012738,0.2228571428571428,0.2521027906342615,8.75,0.1079365079365079,0.06,0.0285714285714285,14.63134910962184,977,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-7bffff,Distributed throughout the day,14.63134910962184,MINIMAL,STABLE,0,2.1407637676763183,night_shift,4:00
8961892dba3ffff,2,2,1,1,0.4158883083359672,0,1.0,MOTOR CYCLE,WRONG PARKING,13.10405105,77.61421225000001,Yelahanka,0.0,collector,2.0,2400.0,0.0,2.0,False,-0.0369887012967915,0.428,False,False,0.0154946579502738,0.428,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.072073784129623,0.0063694267515923,0.0,0.2417662864530736,1.0,0.0095238095238095,0.0,0.0,5.137418540708426,2244,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Yelahanka / Cell-a3ffff,Distributed throughout the day,4.109934832566741,MINIMAL,UNKNOWN,2,0.21114455409931754,morning_shift,11:00
8961892dc87ffff,2,2,1,2,1.9775021196025977,1,2.0,CAR,NO PARKING | PARKING IN A MAIN ROAD,13.0736507,77.6516437,Hennuru,0.0,arterial,4.0,7200.0,0.5,2.0,False,-0.3464548856570002,0.062,False,False,0.1457419925612986,0.068,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0540553380972173,0.0063694267515923,0.2,0.0003987770705372,0.5,0.0031746031746031,0.0066666666666666,0.5,9.281496924486271,1771,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-87ffff,Moderate peak-hour concentration (40-60%),9.281496924486271,MINIMAL,STABLE,0,0.8614618515924812,morning_shift,7:00
8961892dd13ffff,10,10,2,6,0.7594026937144908,3,1.45,CAR,NO PARKING,13.07317156,77.63368108,Hennuru,0.0,arterial,2.0,3600.0,0.3,5.0,False,-0.0028588183571396,0.374,False,False,0.0005216037730159,0.38,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0027606642158103,0.0013803321079051,0.6057786546239967,0.0022786080317767,0.0541416568922163,0.0254777070063694,0.09,0.001555067270277,2.5,0.0285714285714285,0.0333333333333333,0.3,6.229948782469538,2163,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-13ffff,Distributed throughout the day,6.229948782469538,MINIMAL,STABLE,0,0.38812261832193684,morning_shift,6:00
8961892dd1bffff,2,2,1,1,0.6931471805599453,0,2.0,CAR,NO PARKING,13.0753979,77.6337198,Hennuru,0.0,arterial,2.0,3600.0,0.0,2.0,False,0.0262164869802684,0.354,False,False,-0.0111069797171648,0.345,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0540882011494188,0.0063694267515923,0.2,0.0008389966680718,1.0,0.0095238095238095,0.0,0.0,4.318872745008391,2331,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-1bffff,Distributed throughout the day,3.4550981960067126,MINIMAL,UNKNOWN,2,0.14922129430061049,morning_shift,4:00
8961892dd37ffff,2,2,1,2,1.9775021196025977,1,2.0,MAXI-CAB,PARKING IN A MAIN ROAD | WRONG PARKING,13.070885,77.6209863,Hennuru,0.0,collector,2.0,2400.0,0.5,2.0,False,0.172074613773484,0.223,False,False,-0.072495374334331,0.223,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0721176015325584,0.0063694267515923,0.2,0.2423532459164541,1.0,0.0095238095238095,0.0066666666666666,0.5,14.2158243966427,1047,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-37ffff,Moderate peak-hour concentration (40-60%),14.2158243966427,MINIMAL,STABLE,0,2.020896632761818,morning_shift,6:00
8961892dd43ffff,10,10,4,9,1.031903370669066,1,1.55,MOTOR CYCLE,NO PARKING,13.08393483,77.63473261,Hennuru,0.0,arterial,2.0,3000.0,0.1,2.5,False,0.2061228882686629,0.198,False,False,-0.0787964876543608,0.193,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0027606642158103,0.0006901660539525,0.6057786546239967,0.0011393040158883,0.0540861464771225,0.0095541401273885,0.11,0.0008114731439087,1.25,0.0126984126984126,0.0533333333333333,0.1,4.178892489872414,2347,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-43ffff,Distributed throughout the day,4.178892489872414,MINIMAL,STABLE,1,0.17463142441912066,morning_shift,5:00
8961892dd4bffff,21,21,3,6,0.6297538786519565,1,1.5238095238095235,MOTOR CYCLE,NO PARKING,13.086375419047618,77.63507660952381,Hennuru,0.0,arterial,2.0,3600.0,0.0476190476190476,7.0,True,0.1625052282653942,0.227,False,False,-0.0051927911431179,0.233,2,LH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0057973948532016,0.0019324649510672,0.6057786546239967,0.0031900512444874,0.0541979251796171,0.0382165605095541,0.1047619047619047,0.0023088135346733,3.5,0.0412698412698412,0.0333333333333333,0.0476190476190476,4.525399807241843,2325,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-4bffff,Distributed throughout the day,3.1677798650692903,MINIMAL,FALLING,0,0.1433547039076916,night_shift,4:00
8961892dd57ffff,5,5,2,3,0.890897392520205,1,2.2,MOTOR CYCLE,NO PARKING,13.07932462,77.63392078,Hennuru,0.0,arterial,2.0,3600.0,0.2,2.5,False,0.3179467317952933,0.155,False,False,-0.1215117690179346,0.145,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0013803321079051,0.0006901660539525,0.6057786546239967,0.0011393040158883,0.0541128648289694,0.0095541401273885,0.24,0.0011693809251066,1.25,0.0126984126984126,0.0133333333333333,0.2,7.386050645496371,2042,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-57ffff,Distributed throughout the day,9.601865839145283,MINIMAL,RISING,2,0.7091986737918857,night_shift,3:00
8961892dd5bffff,58,56,1,21,0.7816676926135119,2,1.206896551724138,SCOOTER,WRONG PARKING,13.083546131034485,77.63761833103447,Hennuru,0.0,collector,2.0,2400.0,0.0344827586206896,58.0,False,-0.332823211042725,0.07,False,False,-1.3119361447785,0.091,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0160118524516998,0.0160118524516998,0.6057786546239967,0.0264318531686104,0.0735824424859497,0.3630573248407643,0.0413793103448275,0.2619756379876526,29.0,0.365079365079365,0.1333333333333333,0.0344827586206896,22.29788348339942,287,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-5bffff,Distributed throughout the day,22.29788348339942,LOW,STABLE,3,4.971956078392567,morning_shift,13:00
8961892dd83ffff,6,6,2,4,1.052272150249507,0,2.1666666666666665,CAR,NO PARKING,13.068124516666666,77.63361305,Hennuru,0.0,arterial,3.0,5400.0,0.0,3.0,False,0.0019388541753494,0.366,False,False,-0.0007137584100615,0.372,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.000828199264743,0.6057786546239967,0.001367164819066,0.0540936807525627,0.0127388535031847,0.2333333333333333,0.0009123991224716,1.0,0.0095238095238095,0.02,0.0,5.346243129552859,2232,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-83ffff,Distributed throughout the day,3.7423701906870015,MINIMAL,FALLING,0,0.20007620920203806,night_shift,5:00
8961892dd87ffff,6,6,2,4,1.5622391596261878,2,2.25,CAR,NO PARKING,13.067856483333337,77.6314107,Hennuru,0.0,collector,2.0,2400.0,0.3333333333333333,3.0,False,0.1915520944481014,0.202,False,False,-0.0657693648146477,0.208,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0016563985294861,0.000828199264743,0.6057786546239967,0.001367164819066,0.0721779048464266,0.0127388535031847,0.25,0.2431610436948919,1.5,0.0158730158730158,0.02,0.3333333333333333,13.953120782906028,1094,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-87ffff,Distributed throughout the day,9.76718454803422,MINIMAL,FALLING,0,1.3628270570765488,morning_shift,3:00
8961892dd8bffff,81,78,6,33,1.1632435858977483,15,1.5864197530864197,CAR,NO PARKING,13.07166022839506,77.63382113333333,Hennuru,0.0,arterial,2.0,3600.0,0.1851851851851851,13.5,True,-0.0852400013123614,0.498,False,False,-0.0404663696677849,0.491,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,1.0,3.0,0.0223613801480636,0.0037268966913439,0.6057786546239967,0.0061522416857972,0.0543754418933146,0.0796178343949044,0.1172839506172839,0.0046867526189805,6.75,0.0825396825396825,0.2133333333333333,0.1851851851851851,9.653140347878326,1715,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-8bffff,Distributed throughout the day,6.757198243514828,MINIMAL,FALLING,0,0.6522818300308554,morning_shift,7:00
8961892dda3ffff,43,41,2,9,0.415951336398192,9,1.1162790697674418,SCOOTER,NO PARKING,13.068800909302324,77.62593254186048,Hennuru,0.0,collector,2.0,2400.0,0.2093023255813953,21.5,True,-0.0363708491753968,0.422,False,False,-0.0403470354579221,0.425,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0118708561279843,0.0059354280639921,0.6057786546239967,0.00979801453664,0.0725576122865687,0.1305732484076433,0.0232558139534883,0.2482474445396868,10.75,0.1333333333333333,0.0533333333333333,0.2093023255813953,13.320752969201871,1172,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-a3ffff,Distributed throughout the day,17.316978859962433,MINIMAL,RISING,13,2.306751975664506,morning_shift,13:00
8961892ddafffff,2,2,2,2,1.3183347464017316,0,1.5,CAR,DEFECTIVE NUMBER PLATE | WRONG PARKING,13.06996095,77.62288465,Hennuru,0.0,collector,2.0,2400.0,0.0,1.0,False,0.162321055120487,0.225,False,False,-0.0810448194032004,0.23,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000276066421581,0.6057786546239967,0.0004557216063553,0.0720628349790288,0.0,0.1,0.2416196162461077,0.5,0.0031746031746031,0.0066666666666666,0.0,6.946678039207871,2092,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-afffff,Distributed throughout the day,6.946678039207871,MINIMAL,STABLE,0,0.4825633578041291,morning_shift,6:00
8961892ddbbffff,31,31,1,15,1.327813170576849,9,1.806451612903225,CAR,NO PARKING,13.068192832258063,77.62911977096775,Hennuru,0.0,collector,2.0,2400.0,0.2903225806451613,31.0,False,-0.0993289893239684,0.474,False,False,-0.1835269557930454,0.486,4,HL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.008558059069012,0.008558059069012,0.6057786546239967,0.0141273697970159,0.0732686330251009,0.1910828025477707,0.161290322580645,0.2577719787015228,15.5,0.1936507936507936,0.0933333333333333,0.2903225806451613,19.899637133884475,434,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-bbffff,Distributed throughout the day,13.929745993719132,MINIMAL,FALLING,0,2.7719689064219177,night_shift,2:00
8961892ddc7ffff,3,3,1,1,0.8086717106532696,0,2.333333333333333,CAR,NO PARKING,13.074850500000002,77.6336357,Hennuru,0.0,arterial,2.0,3600.0,0.0,3.0,False,0.0165244880424842,0.357,False,False,-0.0057180358257989,0.356,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000828199264743,0.000828199264743,0.6057786546239967,0.001367164819066,0.0541375425681123,0.0127388535031847,0.2666666666666666,0.0014999535185145,1.5,0.0158730158730158,0.0,0.0,5.91989897937848,2192,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-c7ffff,Distributed throughout the day,4.7359191835027845,MINIMAL,UNKNOWN,3,0.280361631408371,morning_shift,11:00
8961892ddd7ffff,1,1,1,1,0.6931471805599453,1,2.0,CAR,NO PARKING,13.0720611,77.6377072,Hennuru,0.0,local,2.0,1600.0,1.0,1.0,False,-0.2460877264316796,0.225,False,False,0.1226104228122835,0.237,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,1.0,28.537645151982037,89,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Hennuru / Cell-d7ffff,Heavy peak-hour concentration (>60%),22.830116121585636,LOW,UNKNOWN,1,6.515177526563552,morning_shift,10:00
8961892e007ffff,22,22,2,3,0.8579461424932564,7,1.318181818181818,SCOOTER,NO PARKING,12.99093272003418,77.68772760516376,Mahadevapura,0.0,arterial,3.0,5400.0,0.3181818181818182,11.0,True,-0.0585775127821081,0.455,False,False,-0.016386759743192,0.455,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0060734612747827,0.0030367306373913,0.6057786546239967,0.0050129376699088,0.054181448849321,0.0636942675159235,0.0636363636363635,0.0020881035577873,3.6666666666666665,0.0433862433862433,0.0133333333333333,0.3181818181818182,6.872791197726275,2117,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-07ffff,Distributed throughout the day,4.810953838408392,MINIMAL,FALLING,0,0.3306468119328063,morning_shift,6:00
8961892e00bffff,192,171,18,45,0.9601193415127636,34,1.8333333333333333,CAR,WRONG PARKING,12.99643621536733,77.69323248712325,Mahadevapura,0.0,arterial,3.0,5400.0,0.1770833333333333,10.666666666666666,True,0.3173930348625876,0.151,False,False,0.0803590059189549,0.144,1,HH,False,False,EMERGING,0.3,225.0,197.0,4.0,3.0,4.0,0.0530047529435582,0.0029447084968643,0.2666666666666666,0.0110426568632412,0.0545113252007358,0.0615711252653927,0.1666666666666666,0.0065069881387324,3.555555555555556,0.0419753086419753,0.2933333333333333,0.1770833333333333,10.336547524039098,1595,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-0bffff,Distributed throughout the day,7.235583266827368,MINIMAL,FALLING,0,0.7479095030170316,night_shift,1:00
8961892e00fffff,7,7,1,1,0.8317766166719344,7,2.0,CAR,WRONG PARKING,12.994990253700072,77.68963067134361,Mahadevapura,0.0,collector,2.0,2400.0,1.0,7.0,False,0.0725626512392588,0.309,False,False,-0.0023189442135582,0.298,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0019324649510672,0.0019324649510672,0.6057786546239967,0.0031900512444874,0.0723371887102177,0.0382165605095541,0.2,0.2452947432058787,3.5,0.0412698412698412,0.0,1.0,20.480356495904047,401,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-0fffff,Heavy peak-hour concentration (>60%),16.384285196723237,MINIMAL,UNKNOWN,7,3.355560017594553,morning_shift,8:00
8961892e01bffff,346,327,20,48,1.116439165384476,156,1.606936416184971,PASSENGER AUTO,NO PARKING,12.995493957785923,77.69538308769705,Mahadevapura,0.0,arterial,3.0,5400.0,0.4508670520231214,17.3,True,0.1745251216554349,0.219,False,False,0.1339958252434359,0.219,1,HH,False,False,EMERGING,0.3,16.333333333333332,15.5,6.0,0.0,,0.0955189818670372,0.0047759490933518,3.673469387755102,0.0013001194754124,0.0540726910403064,0.1038216560509554,0.1213872832369942,0.0006312297829599,5.766666666666667,0.07005291005291,0.3133333333333333,0.4508670520231214,13.728709166031166,1128,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-1bffff,Moderate peak-hour concentration (40-60%),9.610096416221817,MINIMAL,FALLING,0,1.3193421875582771,morning_shift,11:00
8961892e02bffff,2,2,1,1,2.471877649503247,2,2.5,PASSENGER AUTO,WRONG PARKING | PARKING IN A MAIN ROAD,12.9972037,77.6834883,Mahadevapura,0.0,collector,2.0,2400.0,1.0,2.0,False,-0.1767651412827811,0.356,False,False,0.0743234078094261,0.38,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000552132843162,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0721395227210006,0.0063694267515923,0.3,0.2426468929183922,1.0,0.0095238095238095,0.0,1.0,21.1550306700148,349,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-2bffff,Heavy peak-hour concentration (>60%),16.92402453601184,MINIMAL,UNKNOWN,2,3.580282581194134,morning_shift,10:00
8961892e033ffff,4,4,2,3,0.7425274190449906,0,1.75,SCOOTER,WRONG PARKING,12.991520199802656,77.68692446829655,Mahadevapura,0.0,collector,2.0,2400.0,0.0,2.0,False,0.0286474557601554,0.35,False,False,-0.0121301196274509,0.34,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0011042656863241,0.000552132843162,0.6057786546239967,0.0009114432127107,0.0721066440607924,0.0063694267515923,0.15,0.2422064642425775,1.0,0.0095238095238095,0.0133333333333333,0.0,8.279555429831838,1952,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-33ffff,Distributed throughout the day,5.795688800882286,MINIMAL,FALLING,0,0.47985726680960505,morning_shift,6:00
8961892e03bffff,1,1,1,1,0.8317766166719344,1,2.0,CAR,WRONG PARKING,12.9938843,77.6848503,Mahadevapura,0.0,local,2.0,1600.0,1.0,1.0,False,-0.0896930938134887,0.499,False,False,0.0446233955353223,0.5,3,LL,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.000276066421581,0.000276066421581,0.6057786546239967,0.0004557216063553,0.1081106761944346,0.0,0.2,0.7245013052181493,0.5,0.0031746031746031,0.0,1.0,28.537645151982037,89,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-3bffff,Heavy peak-hour concentration (>60%),22.830116121585636,LOW,UNKNOWN,1,6.515177526563552,morning_shift,10:00
8961892e047ffff,50,50,2,2,0.9160549787601704,2,2.13,SCOOTER,WRONG PARKING,12.998811494,77.69280017,Mahadevapura,0.0,local,2.0,1600.0,0.04,25.0,True,0.1785471233830111,0.213,False,False,0.2434280527660352,0.219,1,HH,False,False,EMERGING,0.3,99.04607820366608,,0.0,0.0,,0.0138033210790516,0.0069016605395258,0.6057786546239967,0.0113930401588838,0.1098107828759182,0.1528662420382165,0.2259999999999999,0.7472752178328276,12.5,0.1555555555555555,0.0066666666666666,0.04,26.087160407611965,139,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-47ffff,Distributed throughout the day,33.91330852989555,LOW,RISING,94,8.847019195722204,night_shift,1:00
8961892e057ffff,138,132,18,30,0.9893126820072796,62,1.4818840579710144,PASSENGER AUTO,NO PARKING,12.9959600327024,77.69471857700026,Mahadevapura,0.0,arterial,3.0,5400.0,0.4492753623188406,7.666666666666667,True,0.2678647320907163,0.167,False,False,0.0053321514699394,0.17,1,HH,False,False,EMERGING,0.3,31.5,31.5,2.0,0.0,,0.0380971661781824,0.0021165092321212,1.9047619047619049,0.0011111673468636,0.0540620534643536,0.0424628450106157,0.0963768115942028,0.0004887332985807,2.555555555555556,0.0292768959435626,0.1933333333333333,0.4492753623188406,9.864122418796244,1690,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-57ffff,Moderate peak-hour concentration (40-60%),12.823359144435118,MINIMAL,RISING,9,1.2649118442089826,morning_shift,11:00
8961892e063ffff,59,47,6,29,1.0764115771889995,7,2.0,CAR,WRONG PARKING,12.999481459322034,77.68754291864407,Mahadevapura,0.0,arterial,3.0,5400.0,0.1186440677966101,9.833333333333334,True,-0.0761168879396845,0.479,False,False,-0.0143585960249981,0.479,4,HL,False,False,EMERGING,0.3,99.04607820366608,,0.0,1.0,4.0,0.0162879188732809,0.0027146531455468,0.6057786546239967,0.0044812624624943,0.0542382270278045,0.0562632696390658,0.2,0.0028486801082397,3.277777777777778,0.0384479717813051,0.1866666666666666,0.1186440677966101,9.093382264493789,1803,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-63ffff,Distributed throughout the day,9.093382264493789,MINIMAL,STABLE,6,0.8268960100821019,night_shift,5:00
8961892e067ffff,21,20,3,17,1.1947544842526987,0,2.0476190476190474,CAR,NO PARKING,13.00019340952381,77.6848988,Mahadevapura,0.0,local,2.0,1600.0,0.0,7.0,False,0.1945604386001141,0.203,False,False,-0.0062170198326079,0.209,2,LH,False,False,NOT_HOTSPOT,0.0,99.04607820366608,,0.0,0.0,,0.0057973948532016,0.0019324649510672,0.6057786546239967,0.0031900512444874,0.1085167839994118,0.0382165605095541,0.2095238095238095,0.7299413542241437,3.5,0.0412698412698412,0.1066666666666666,0.0,21.430431573412207,334,Top-20 ranking stable under ±20% weight perturbation (mean overlap: 93.3%),Mahadevapura / Cell-67ffff,Distributed throughout the day,21.430431573412207,LOW,STABLE,0,4.592633974227028,night_shift,2:00
